break_id,reconciliation_id,business_date,break_type,mismatch_type,root_cause,source_system,comparison_system,source_record_id,comparison_record_id,source_value,target_value,difference,breaking_fields,severity,status,age,counterparty,client,corporate_action_type,needs_evidence_bundle,split
BRK00082,RECON-DAILY,2026-08-13,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100155,TRD100155,2026-08-13,2026-08-14,,settlement_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK00083,RECON-DAILY,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100158,TRD100158,2752.37,2800.92,,price,P2,OPEN,0,ICICI-CUST,EQ-INDEX-04,,True,TEST
BRK00084,RECON-DAILY,2026-08-22,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100161,TRD100161,2026-08-21,2026-08-22,,trade_date,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TEST
BRK00085,RECON-DAILY,2026-08-19,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100162,TRD100162,469.46,481.68,,price,P2,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TEST
BRK00086,RECON-DAILY,2026-08-11,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100164,TRD100164,200,100,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00087,RECON-DAILY,2026-08-17,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100166,TRD100166,172.72,167.72,,price,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00088,RECON-DAILY,2026-08-22,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100168,TRD100168,1000,1200,,quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK00089,RECON-DAILY,2026-08-09,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100171,TRD100171,2026-08-09,2026-08-11,,"settlement_date,settlement_status",P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TRAIN
BRK00090,RECON-DAILY,2026-08-15,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100174,TRD100174,750,878,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,False,TRAIN
BRK00091,RECON-DAILY,2026-08-18,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100175,TRD100175,2026-08-18,2026-08-21,,"settlement_date,settlement_status",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK00092,RECON-DAILY,2026-08-03,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100176,TRD100176,1848270.0,1912959.45,,"amount,currency",P2,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,,False,TRAIN
BRK00093,RECON-DAILY,2026-08-20,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100179,TRD100179,2026-08-20,2026-08-22,,"settlement_date,settlement_status",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00094,RECON-DAILY,2026-08-21,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100180,TRD100180,1125,1350,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00095,RECON-DAILY,2026-08-15,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100185,TRD100185,390792.0,363436.56,,"amount,currency",P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,False,TEST
BRK00096,RECON-DAILY,2026-08-20,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100186,TRD100186,SSI-US-7742,SSI-IN-0203,,ssi_code,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK00097,RECON-DAILY,2026-08-15,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100188,TRD100188,2060722.5,2163758.62,,"amount,currency",P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,False,TRAIN
BRK00098,RECON-DAILY,2026-08-11,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100189,TRD100189,2026-08-11,2026-08-12,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00099,RECON-DAILY,2026-08-14,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100190,TRD100190,2026-08-13,2026-08-14,,trade_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TEST
BRK00100,RECON-DAILY,2026-08-20,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100192,TRD100192,2026-08-20,2026-08-21,,settlement_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TEST
BRK00101,RECON-DAILY,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100196,TRD100196,2026-08-21,2026-08-22,,settlement_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK00102,RECON-DAILY,2026-08-03,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100199,TRD100199,3000,1000,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,MANDATORY,True,TRAIN
BRK00103,RECON-DAILY,2026-08-09,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100203,TRD100203,SSI-IN-0203,SSI-IN-0091,,ssi_code,P0,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TRAIN
BRK00104,RECON-DAILY,2026-08-08,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100204,TRD100204,200,174,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00105,RECON-DAILY,2026-08-20,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100206,TRD100206,2000,2480,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK00106,RECON-DAILY,2026-08-13,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100209,TRD100209,2026-08-13,2026-08-14,,settlement_date,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TEST
BRK00107,RECON-DAILY,2026-08-17,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100211,TRD100211,750,500,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,MANDATORY,True,TEST
BRK00108,RECON-DAILY,2026-08-16,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100213,TRD100213,500,0,,actual_quantity,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,False,TRAIN
BRK00109,RECON-DAILY,2026-08-12,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100214,TRD100214,2026-08-12,2026-08-13,,as_of_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,False,TEST
BRK00110,RECON-DAILY,2026-08-06,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100216,TRD100216,600,200,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK00111,RECON-DAILY,2026-08-08,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100219,TRD100219,842.9,819.34,,price,P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK00112,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100220,TRD100220,SSI-IN-0091,SSI-US-7742,,ssi_code,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TEST
BRK00113,RECON-DAILY,2026-08-13,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100222,TRD100222,"qty=2000,price=607.56","qty=1925,price=616.79",,"quantity,price",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK00114,RECON-DAILY,2026-08-16,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100223,TRD100223,2026-08-16,2026-08-19,,"settlement_date,settlement_status",P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TEST
BRK00115,RECON-DAILY,2026-08-08,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100224,TRD100224,2000,0,,actual_quantity,P0,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TEST
BRK00116,RECON-DAILY,2026-08-04,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100230,TRD100230,1685930.0,1871382.3,,amount,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TRAIN
BRK00117,RECON-DAILY,2026-08-02,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100233,TRD100233,47080.0,,,amount,P0,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TRAIN
BRK00118,RECON-DAILY,2026-08-11,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100234,TRD100234,5498760.0,6103623.6,,amount,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00119,RECON-DAILY,2026-08-21,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100235,TRD100235,DEUTSCHE-BROKER,NOMURA-BROKER,,counterparty,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00120,RECON-DAILY,2026-08-13,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100238,TRD100238,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK00121,RECON-DAILY,2026-08-22,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100241,TRD100241,2000,2200,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-INDEX-04,MANDATORY,True,TRAIN
BRK00122,RECON-DAILY,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100244,TRD100244,DEUTSCHE-BROKER,NOMURA-BROKER,,counterparty,P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00123,RECON-DAILY,2026-08-17,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100247,TRD100247,375,250,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,MANDATORY,True,TEST
BRK00124,RECON-DAILY,2026-08-22,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100251,TRD100251,1235.53,1269.48,,price,P2,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK00125,RECON-DAILY,2026-08-09,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100255,TRD100255,1000,0,,actual_quantity,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK00126,RECON-DAILY,2026-08-16,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100258,TRD100258,2594756.0,2646651.12,,"amount,currency",P2,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00127,RECON-DAILY,2026-08-05,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100260,TRD100260,2745840.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,False,TEST
BRK00128,RECON-DAILY,2026-08-19,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100261,TRD100261,3000,2000,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK00129,RECON-DAILY,2026-08-04,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100262,TRD100262,TRD100262,,,confirmation,P0,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK00130,RECON-DAILY,2026-08-15,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100263,TRD100263,MORGANSTANLEY-BROKER,KOTAK-CUST,,counterparty,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK00131,RECON-DAILY,2026-08-18,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100264,TRD100264,600,200,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,VOLUNTARY,True,TEST
BRK00132,RECON-DAILY,2026-08-03,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100265,TRD100265,250,292,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-02,,False,TRAIN
BRK00133,RECON-DAILY,2026-08-09,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100266,TRD100266,750,250,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK00134,RECON-DAILY,2026-08-19,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100267,TRD100267,621240.0,565328.4,,amount,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,False,TRAIN
BRK00135,RECON-DAILY,2026-08-07,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100268,TRD100268,200,0,,actual_quantity,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK00136,RECON-DAILY,2026-08-03,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100272,TRD100272,2471000.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-INDEX-04,,False,TRAIN
BRK00137,RECON-DAILY,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100273,TRD100273,2026-08-21,2026-08-22,,settlement_date,P2,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK00138,RECON-DAILY,2026-08-21,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100276,TRD100276,750,850,,quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK00139,RECON-DAILY,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100277,TRD100277,13036.3,12888.08,,price,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00140,RECON-DAILY,2026-08-22,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100280,TRD100280,SSI-JP-3389,SSI-IN-0203,,ssi_code,P0,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TRAIN
BRK00141,RECON-DAILY,2026-08-18,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100283,TRD100283,2026-08-18,2026-08-22,,"settlement_date,settlement_status",P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TEST
BRK00142,RECON-DAILY,2026-08-03,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100285,TRD100285,4500,1500,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-02,VOLUNTARY,True,TRAIN
BRK00143,RECON-DAILY,2026-08-06,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100286,TRD100286,2746.13,2708.98,,price,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK00144,RECON-DAILY,2026-08-11,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100288,TRD100288,"qty=2000,price=3687.83","qty=2075,price=3730.0",,"quantity,price",P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00145,RECON-DAILY,2026-08-20,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100289,TRD100289,169932.0,,,amount,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TRAIN
BRK00146,RECON-DAILY,2026-08-19,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100294,TRD100294,211315.0,422630.0,,"amount,cash_id",P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TRAIN
BRK00147,RECON-DAILY,2026-08-09,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100295,TRD100295,2353240.0,4706480.0,,"amount,cash_id",P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TEST
BRK00148,RECON-DAILY,2026-08-17,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100296,TRD100296,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK00149,RECON-DAILY,2026-08-10,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100300,TRD100300,500,450,,quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TEST
BRK00150,RECON-DAILY,2026-08-18,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100301,TRD100301,2026-08-17,2026-08-18,,trade_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK00151,RECON-DAILY,2026-08-17,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100302,TRD100302,6170640.0,12341280.0,,"amount,cash_id",P1,OPEN,0,ICICI-CUST,EQ-CORE-02,,False,TEST
BRK00152,RECON-DAILY,2026-08-04,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100304,TRD100304,TRD100304,,,confirmation,P0,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TEST
BRK00153,RECON-DAILY,2026-08-19,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100307,TRD100307,2000,2580,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TEST
BRK00154,RECON-DAILY,2026-08-02,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100309,TRD100309,1469985.0,,,amount,P0,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,,False,TRAIN
BRK00155,RECON-DAILY,2026-08-07,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100311,TRD100311,4500,4200,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-INDEX-04,MANDATORY,True,TRAIN
BRK00156,RECON-DAILY,2026-08-20,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100313,TRD100313,750,0,,actual_quantity,P0,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK00157,RECON-DAILY,2026-08-05,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100314,TRD100314,303840.0,361569.6,,amount,P1,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,False,TRAIN
BRK00158,RECON-DAILY,2026-08-22,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100315,TRD100315,2026-08-22,2026-08-27,,"settlement_date,settlement_status",P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK00159,RECON-DAILY,2026-08-16,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100316,TRD100316,500,450,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK00160,RECON-DAILY,2026-08-20,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100318,TRD100318,3664620.0,3004988.4,,amount,P1,OPEN,0,ICICI-CUST,EQ-CORE-01,,False,TEST
BRK00161,RECON-DAILY,2026-08-18,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100320,TRD100320,2026-08-18,2026-08-20,,"settlement_date,settlement_status",P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK00162,RECON-DAILY,2026-08-04,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100323,TRD100323,2026-08-04,2026-08-05,,as_of_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,False,TRAIN
BRK00163,RECON-DAILY,2026-08-15,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD100324,TRD100324,4000,4400,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-CORE-02,MANDATORY,True,TRAIN
BRK00164,RECON-DAILY,2026-08-09,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD100331,TRD100331,TRD100331,,,confirmation,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
